desgs,epoch,M,omega,Omega,inc,ecc,a,H,q,Q,min_dist_bound_AU,V_bright_bound
176,2023-02-25,221.28345,188.68151,200.47031,22.68006,0.1717725,3.1809513,8.32,2.6345513428207497,3.7273512571792495,1.6177970428207495,11.468153519334379
177,2023-02-25,193.75271,39.50401,346.9674,1.38155,0.2341688,2.7719438,9.68,2.12284104668656,3.4210465533134395,1.10608674668656,11.533533325047232
178,2023-02-25,13.48018,211.74052,51.08381,1.89349,0.0420864,2.4600056,9.43,2.35647282031616,2.5635383796838402,1.33971852031616,11.926379980318965
179,2023-02-25,179.80149,104.24244,251.8389,7.81563,0.1099305,2.9742071,8.16,2.64725102639345,3.30116317360655,1.6304967263934498,11.335575282781267
180,2023-02-25,108.70894,175.96271,311.84102,0.86755,0.1678529,2.7214545,10.24,2.2646504699569503,3.17825853004305,1.2478961699569502,12.495898167725027
181,2023-02-25,100.34634,318.83509,143.01004,18.89133,0.2075817,3.1262886,7.93,2.47732829772138,3.77524890227862,1.4605739977213799,10.722535641052932
182,2023-02-25,289.7856,310.69871,107.1799,2.00544,0.1871033,2.415369,9.2,1.9634454893823001,2.8672925106177,0.9466911893823,10.546135919186257
183,2023-02-25,81.88924,263.99536,141.87583,26.39589,0.3484296,2.7946252,9.54,1.82089505941408,3.76835534058592,0.8041407594140799,10.368084966365963
184,2023-02-25,172.52012,212.01067,331.54603,1.13835,0.0634987,3.1941187,8.44,2.99129631490431,3.3969410850956905,1.9745420149043098,12.296629075860128
185,2023-02-25,129.80957,223.76458,153.7617,23.25367,0.1273223,2.7388983,7.7,2.39017546897791,3.0876211310220896,1.37342116897791,10.281167609156492
186,2023-02-25,207.11179,315.50696,14.71723,13.18665,0.1496179,2.362337,8.99,2.0088890989677,2.7157849010323,0.9921347989677001,10.487633224127343
187,2023-02-25,22.75496,196.70622,21.67317,10.58241,0.2405461,2.7282766,8.29,2.07200030414874,3.38455289585126,1.05524600414874,9.988717655649852
188,2023-02-25,142.58647,69.832,240.82583,11.70362,0.1793077,2.7603899,9.34,2.26543073592777,3.25534906407223,1.24867643592777,11.598003522831217
189,2023-02-25,232.3805,169.25225,203.3417,5.17565,0.0359318,2.4504879,9.34,2.3624374588747803,2.53853834112522,1.3456831588747802,11.85151568738575
190,2023-02-25,72.4685,271.12618,175.43812,6.17636,0.1680067,3.9931567,7.69,3.32227962025011,4.66403377974989,2.30552532025011,12.111030391559371
191,2023-02-25,87.25058,226.25031,159.19037,11.524,0.0876635,2.8948414,9.01,2.6410694709311,3.1486133290689002,1.6243151709310997,12.172250628355092
192,2023-02-25,8.6953,30.6054,343.09889,6.79814,0.2460743,2.4031741,7.18,1.8118147155643702,2.9945334844356304,0.7950604155643701,7.9725695701862
193,2023-02-25,174.34412,82.50244,349.50436,11.99393,0.2978531,2.5994131,9.81,1.82516984998439,3.37365635001561,0.8084155499843899,10.654689723393952
194,2023-02-25,241.5714,163.14889,159.26201,18.51,0.2374561,2.6168824,7.86,1.9954877111373603,3.23827708886264,0.9787334111373602,9.313567358675844
195,2023-02-25,240.25826,117.1138,6.97473,6.96974,0.0414146,2.8808803,9.21,2.76156979472762,3.00019080527238,1.7448154947276198,12.624527665919217
196,2023-02-25,339.06999,203.48698,72.29767,7.26247,0.0149689,3.1135541,6.63,3.06694762003251,3.16016057996749,2.05019332003251,10.62250586475984
197,2023-02-25,182.79682,245.98986,81.57632,8.7889,0.1632429,2.7395368,9.44,2.2923268681112803,3.18674673188872,1.2755725681112802,11.769908578403147
198,2023-02-25,23.99048,89.15739,268.21578,9.32128,0.2279728,2.4590363,8.53,1.8984429093873603,3.0196296906126405,0.8816886093873602,9.648563857813162
199,2023-02-25,146.98959,179.6821,88.41992,15.47441,0.1824805,3.1623598,8.54,2.5852908025161,3.7394287974839,1.5685365025160998,11.580020155288214
200,2023-02-25,170.83888,86.92454,324.25811,6.89832,0.1327574,2.7380297,8.44,2.37453599590522,3.1015234040947797,1.3577816959052198,10.982043536003072
201,2023-02-25,258.77275,180.99756,156.9133,5.75611,0.179191,2.6792798,8.45,2.1991769733582003,3.1593826266418,1.1824226733582002,10.525164642114262
202,2023-02-25,92.46344,359.74656,136.71347,8.85003,0.1042358,3.0701201,7.56,2.75010367528042,3.3901365247195803,1.73334937528042,10.95117587373301
203,2023-02-25,206.95507,60.03849,347.70914,3.17183,0.0595559,2.7368857,8.88,2.5738880089393703,2.8998833910606305,1.5571337089393702,11.894577765334944
204,2023-02-25,52.37096,55.50685,205.08018,8.28715,0.1736212,2.6707542,8.93,2.20705465089096,3.13445374910904,1.19030035089096,11.027348244403019
205,2023-02-25,353.15337,173.6227,211.72283,10.70428,0.0372049,2.7799724,9.49,2.6765438048552403,2.8834009951447603,1.6597895048552402,12.72813684833627
206,2023-02-25,147.35349,302.60316,145.03519,3.77974,0.0395345,2.7407912,8.81,2.6324353903035997,2.8491470096964,1.6156810903035996,11.95356681442443
207,2023-02-25,1.04115,192.21215,29.14233,3.80242,0.0295749,2.2840663,10.12,2.21651526758413,2.3516173324158705,1.19976096758413,12.243827279124986
208,2023-02-25,310.38475,128.26921,4.15093,1.74476,0.0106852,2.8914149,9.19,2.86051955351052,2.92231024648948,1.84376525351052,12.800752735309104
209,2023-02-25,13.81696,249.82985,0.63652,7.16995,0.0551312,3.1467729,8.29,2.9732875338955203,3.32025826610448,1.9565332338955201,12.113620696343634
210,2023-02-25,321.06486,14.2438,32.55764,5.26109,0.1243856,2.7228486,9.44,2.38416544317984,3.06153175682016,1.3674111431798397,12.006177517903149
211,2023-02-25,345.96261,173.36202,263.17645,3.87308,0.155145,3.046779,8.03,2.574086472045,3.519471527955,1.5573321720449997,11.04502193865627
212,2023-02-25,93.62134,105.31622,312.925,4.27765,0.1029094,3.1172296,8.4,2.7964373722017597,3.4380218277982397,1.7796830722017596,11.884738835436229
213,2023-02-25,357.10555,162.5027,122.01773,6.80119,0.1441205,2.7525779,9.0,2.35587499676305,3.1492808032369504,1.3391206967630498,11.49485982646777
214,2023-02-25,3.08895,136.0599,341.92605,3.4375,0.0304287,2.6106923,9.29,2.53125232721099,2.6901322727890102,1.51449802721099,12.208020759007844
215,2023-02-25,242.96634,317.89788,24.90145,1.68157,0.0338454,2.7670716,9.51,2.67341895486936,2.8607242451306396,1.6566646548693598,12.741508147747723
216,2023-02-25,6.67016,179.71986,215.31305,13.12049,0.2512779,2.794246,7.08,2.0921137330365998,3.4963782669634,1.0753594330365996,8.840694696791843
217,2023-02-25,116.69237,155.1728,162.56879,10.52378,0.3104087,2.8658361,9.96,1.97625564178593,3.75541655821407,0.9595013417859299,11.349443545788269
218,2023-02-25,353.82712,62.43964,170.56512,15.19838,0.1166598,2.6675978,8.58,2.3563963741715597,2.97879922582844,1.3396420741715596,11.07618562393715
219,2023-02-25,173.0782,142.70975,200.77499,10.86491,0.2231034,2.3545036,9.27,1.82920584152776,2.8798013584722404,0.8124515415277598,10.130300233282119
220,2023-02-25,66.6892,78.63037,257.83858,7.59583,0.2578329,2.3478859,11.25,1.7425236695338902,2.95324813046611,0.72576936953389,11.75988660634953
221,2023-02-25,160.44089,192.51836,141.73636,10.89189,0.1019187,3.0113841,7.78,2.70446774732733,3.31830045267267,1.6877134473273299,11.076902586554175
222,2023-02-25,53.05204,181.83215,80.12354,2.14905,0.1308155,3.1411455,9.7,2.73023498084475,3.5520560191552497,1.71348068084475,13.050396194587943
223,2023-02-25,20.37355,65.40663,47.53734,1.92376,0.1200652,3.0912778,9.9,2.7201229126874398,3.46243268731256,1.7033686126874397,13.229485845545511
224,2023-02-25,192.93065,282.64048,352.74817,5.84591,0.0450985,2.6443037,8.66,2.52504956958555,2.7635578304144497,1.5082952695855498,11.563781386090518
225,2023-02-25,178.34349,103.85418,197.03134,20.85274,0.2624829,3.3938344,8.85,2.50301090456824,4.28465789543176,1.48625660456824,11.702782695914133
226,2023-02-25,184.76087,153.86383,134.94768,15.9711,0.2038883,2.7113732,9.9,2.15855592758644,3.2641904724135604,1.1418016275864398,11.858769816630197
227,2023-02-25,129.51079,268.88085,325.94048,9.09347,0.1930564,3.1733806,9.18,2.56073916553416,3.78602203446584,1.54398486553416,12.16504191435499
228,2023-02-25,3.30112,19.18741,313.28533,2.53625,0.2420441,2.2012628,12.31,1.66846012671052,2.73406547328948,0.6517058267105198,12.491837180729949
229,2023-02-25,93.89364,309.08988,27.82678,2.07726,0.1370324,3.4210694,9.22,2.9522720495514396,3.8898667504485602,1.9355177495514395,13.004767666178651
230,2023-02-25,39.62928,139.02162,239.77353,9.45478,0.061783,2.3820133,7.55,2.2348453722861,2.5291812277139,1.2180910722861,9.724636200295206
231,2023-02-25,125.02697,269.18854,350.44774,5.09231,0.1545555,2.924004,9.64,2.4720830997779997,3.3759249002220004,1.4553287997779996,12.42012094680847
232,2023-02-25,74.08511,51.83865,152.19865,6.06608,0.1742056,2.5522611,10.44,2.1076429237178402,2.99687927628216,1.0908886237178401,12.247887237392414
233,2023-02-25,322.35188,126.55457,221.94925,7.69224,0.0997035,2.6593435,8.46,2.39419764534775,2.9244893546522497,1.37744334534775,11.051168722881236
234,2023-02-25,298.91597,192.37613,144.49277,15.37512,0.2450986,2.3855229,9.09,1.80083457694206,2.9702112230579396,0.7840802769420598,9.839171751653005
235,2023-02-25,302.92734,208.01693,65.98877,9.02957,0.0610789,2.8825736,8.91,2.70650917534296,3.05863802465704,1.68975487534296,12.211166059460286
236,2023-02-25,80.64016,174.24273,185.80418,7.70031,0.1905809,2.7974621,8.28,2.26431925526611,3.3306049447338903,1.2475649552661099,10.535004132109705
237,2023-02-25,46.68894,200.87105,84.22256,9.74681,0.0712024,2.7629819,9.24,2.5662509575634402,2.95971284243656,1.5494966575634401,12.237448840924465
238,2023-02-25,287.57639,210.60773,183.86696,12.41549,0.0907652,2.9049202,8.1,2.64125453706296,3.1685858629370403,1.6245002370629598,11.262650175678747
239,2023-02-25,337.12576,209.75836,180.62461,6.17741,0.2364102,2.9669679,10.55,2.26554642536742,3.66838937463258,1.24879212536742,12.80831558808901
240,2023-02-25,243.42211,300.95107,115.06328,2.10573,0.2087085,2.6627245,9.19,2.10699126369175,3.21845773630825,1.09023696369175,10.995918186290027
241,2023-02-25,2.56559,80.42391,270.29339,5.50338,0.104661,3.0502469,7.81,2.7310050091991,3.3694887908009004,1.7142507091990997,11.161984172651419
242,2023-02-25,120.32069,278.94047,206.8942,11.35234,0.1220905,2.861296,9.42,2.5119589407119998,3.210633059288,1.4952046407119997,12.293565863288151
243,2023-02-25,164.6748,113.82058,323.60516,1.12972,0.0441868,2.8613675,9.96,2.7349328265510002,2.9878021734490003,1.7181785265510001,13.3200747549044
244,2023-02-25,63.92514,166.17224,208.93316,2.84683,0.1372683,2.1741206,12.03,1.87568276124302,2.4725584387569803,0.8589284612430199,13.065581903171353
245,2023-02-25,192.09931,331.7428,61.03703,5.17893,0.1974729,3.0974224,7.82,2.48576541614704,3.70907938385296,1.46901111614704,10.632426118201472
246,2023-02-25,347.78377,96.21321,162.27516,15.62119,0.108661,2.6944079,8.5,2.4016308431780997,2.9871849568218996,1.3848765431780996,11.109586558603525
247,2023-02-25,236.6342,55.35006,0.05067,24.95723,0.2461471,2.7395552,8.24,2.06522163223008,3.4138887677699197,1.04846733223008,9.917607844252894
248,2023-02-25,152.36207,11.69587,246.63634,4.06434,0.0673244,2.4705948,10.33,2.3042634874468804,2.63692611255312,1.2875091874468803,12.69141237491317
249,2023-02-25,149.50358,42.15972,334.69085,9.62113,0.2171894,2.3780715,11.27,1.8615795777579,2.8945634222421,0.8448252777579,12.253242528519042
250,2023-02-25,121.90443,75.77387,23.80886,12.81992,0.1360813,3.1444539,7.54,2.71655252549793,3.57235527450207,1.69979822549793,10.862077391052797
251,2023-02-25,10.45572,288.95733,155.87286,10.5517,0.0933262,3.0962827,9.9,2.80731840148326,3.38524699851674,1.7905641014832598,13.406407727986213
252,2023-02-25,187.72245,159.9431,201.92163,10.03541,0.0662531,3.1624094,9.81,2.9528899737808603,3.37192882621914,1.9361356737808602,13.595915261222792
253,2023-02-25,358.59002,157.86563,179.53383,6.74183,0.2636947,2.6480238,10.41,1.9497539584661396,3.34629364153386,0.9329996584661395,11.709306477522105
254,2023-02-25,348.514,233.07147,28.42712,4.51207,0.1213824,2.1947508,11.72,1.92834668049408,2.46115491950592,0.91159238049408,12.944929005320084
255,2023-02-25,62.18585,154.80672,13.58294,9.46377,0.0789398,2.7461143,10.4,2.5293365863808597,2.96289201361914,1.5125822863808596,13.313628180944477
256,2023-02-25,86.26874,47.71644,182.91102,13.32837,0.0650588,2.998996,9.98,2.8038849190352,3.1941070809648004,1.7871306190351999,13.479582402097108
257,2023-02-25,95.40606,31.81985,34.05108,3.61305,0.1122438,3.119875,9.46,2.769688374475,3.4700616255249996,1.7529340744749997,12.890982456330278
258,2023-02-25,356.43598,155.63381,207.53913,14.32836,0.2053392,2.6152389,8.35,2.07822783646512,3.15224996353488,1.0614735364651198,10.068011644372033
259,2023-02-25,210.23036,166.73073,86.78998,10.80967,0.1297916,3.1306895,7.88,2.7243523006918,3.5370266993081994,1.7075980006918,11.218244527406629
260,2023-02-25,121.06341,180.11309,164.94429,6.42012,0.1079409,3.4487286,9.22,3.07646973106026,3.82098746893974,2.0597154310602597,13.229299345780513
261,2023-02-25,339.1726,66.82247,96.58398,3.63371,0.0898829,2.331387,9.49,2.1218351754177,2.5409388245823,1.1050808754176997,11.34052853923979
262,2023-02-25,127.69693,26.1656,38.28116,7.66944,0.211598,2.5533246,11.3,2.0130462212892,3.0936029787107997,0.9962919212891999,12.811201777579939
263,2023-02-25,300.55565,162.81016,216.14589,1.32118,0.0788036,2.8849248,10.3,2.65758234003072,3.11226725996928,1.64082804003072,13.49774899118217
264,2023-02-25,41.56068,339.82838,49.49102,10.42742,0.1358614,2.797206,8.38,2.4171736767516,3.1772383232484,1.4004193767516,11.027829836488863
265,2023-02-25,353.40561,251.48563,335.52717,25.64767,0.2670397,2.4202531,11.92,1.77394943825193,3.0665567617480702,0.75719513825193,12.560745270327335
266,2023-02-25,194.96496,151.87253,235.81227,13.40118,0.1543061,2.8059497,8.79,2.37297454499683,3.23892485500317,1.35622024499683,11.328116512862703
267,2023-02-25,118.69185,197.14376,73.59715,6.00613,0.1009498,2.7757559,10.29,2.49554389704618,3.05596790295382,1.47878959704618,13.125358001656364
268,2023-02-25,18.49404,68.31943,120.85057,2.44029,0.1367495,3.0937824,8.49,2.6707092036912,3.5168555963088,1.6539549036911998,11.715751335427305
269,2023-02-25,58.27653,119.84713,156.71203,5.47793,0.2131614,2.6171851,9.78,2.05930226002486,3.17506793997514,1.04254796002486,11.43908069473364
270,2023-02-25,224.89425,80.62187,254.30322,2.36711,0.1500339,2.1987384,8.85,1.86885310276824,2.5286236972317595,0.8520988027682399,9.860325605152642
271,2023-02-25,339.81232,56.75918,335.34235,3.5353,0.1049639,3.0075089,9.93,2.69182903657129,3.32318876342871,1.6750747365712897,13.200408310898599
272,2023-02-25,94.02653,68.85348,37.3048,4.43238,0.0290042,2.7784393,10.71,2.69785289085494,2.85902570914506,1.68109859085494,13.993057243943168
273,2023-02-25,45.80166,121.28933,158.91163,20.45036,0.1598847,2.3954954,10.48,2.01249233661962,2.7784984633803806,0.99573803661962,11.989396662675134
274,2023-02-25,129.46417,120.73274,92.74311,3.67565,0.1181837,3.0480887,10.06,2.68785429950581,3.4083231004941896,1.67109999950581,13.322040811523376
275,2023-02-25,94.6062,39.33915,134.03608,4.76428,0.1633061,2.770129,8.94,2.3177500365131,3.2225079634869,1.3009957365130997,11.336712349648693
276,2023-02-25,275.00182,264.78868,210.98489,21.65729,0.0633338,3.1237833,8.62,2.92594223323446,3.32162436676554,1.9091879332344597,12.355572142088082
277,2023-02-25,30.96141,135.88375,230.98975,1.16549,0.0926297,2.8858659,9.93,2.61854900744277,3.15318279255723,1.60179470744277,13.043337803544196
278,2023-02-25,199.69068,141.52557,61.69207,7.83042,0.1334508,2.7569411,9.45,2.38902510465212,3.1248570953478803,1.37227080465212,12.028302686071212
279,2023-02-25,344.13754,27.42777,71.87865,2.33485,0.0438702,4.2643359,8.51,4.07725863119982,4.45141316880018,3.06050433119982,13.990806296042704
280,2023-02-25,162.36518,89.10092,9.85099,7.44011,0.1106316,2.9410342,11.03,2.6156628807992797,3.26640551920072,1.5989085807992796,14.137027012665595
281,2023-02-25,172.80331,16.85119,31.33839,5.30229,0.1318055,2.1880275,11.89,1.89963344134875,2.47642155865125,0.8828791413487498,13.012855313830613
282,2023-02-25,217.71606,296.76304,144.8782,9.03695,0.0815019,2.3384876,11.03,2.14789641747356,2.52907878252644,1.1311421174735599,12.95765253523608
283,2023-02-25,209.48906,55.63009,303.88261,7.98628,0.1443578,3.0503,8.67,2.60996540266,3.49063459734,1.5932111026599998,11.764540373291407
284,2023-02-25,293.08393,58.02948,233.67293,8.05444,0.2214042,2.3593287,10.25,1.8369634166394597,2.88169398336054,0.8202091166394596,11.14012549765724
285,2023-02-25,213.65619,14.48782,311.22539,17.60898,0.204107,3.0886022,10.87,2.4581968707646,3.7190075292354,1.4414425707646,13.617070028069476
286,2023-02-25,107.07436,210.08917,148.93302,17.94263,0.0240311,3.1923716,9.09,3.11565539884324,3.26908780115676,2.09890109884324,13.167706961269023
287,2023-02-25,61.82801,120.3701,142.31768,10.03527,0.0225726,2.3527224,8.34,2.29961533835376,2.40582946164624,1.2828610383537598,10.689174060664897
288,2023-02-25,332.44007,84.43278,120.10606,4.33779,0.2058174,2.7606079,9.83,2.19242675960254,3.32878904039746,1.17567245960254,11.886057195351922
289,2023-02-25,227.52761,190.63338,181.92793,6.6809,0.2018564,2.8761248,9.56,2.29556060192128,3.45668899807872,1.2788063019212799,11.898467651286623
290,2023-02-25,113.25666,105.45691,10.33323,22.33734,0.2580009,2.3369732,11.93,1.73403201112412,2.93991438887588,0.71727771112412,12.403722230892068
291,2023-02-25,108.9116,332.07553,161.58734,1.85724,0.0931305,2.2218226,11.5,2.0149031503507,2.4287420496493,0.9981488503506997,13.017247433945343
292,2023-02-25,255.19326,286.51199,43.47309,14.88684,0.0328528,2.5300664,9.94,2.44694663457408,2.61318616542592,1.43019233457408,12.660094719741295
293,2023-02-25,236.16296,87.4937,61.10291,15.5892,0.1029096,2.8665523,10.27,2.57155654942792,3.16154805057208,1.5548022494279197,13.279356196649278
294,2023-02-25,275.69817,186.27244,135.69868,6.26429,0.2330368,3.155957,10.23,2.4205028797823998,3.8914111202176,1.4037485797823996,12.885974667785781
295,2023-02-25,52.22555,148.33947,275.88411,2.69996,0.1674095,2.7972931,10.0,2.3289996607755503,3.26558653922445,1.3122453607755502,12.425922356729394
296,2023-02-25,263.28096,252.68444,121.56176,1.74804,0.1600873,2.2286623,12.56,1.8718817697812098,2.5854428302187897,0.8551274697812097,13.581546362455228
297,2023-02-25,177.36827,353.63993,331.89537,7.55208,0.1392773,3.1673628,9.17,2.7262210610955595,3.60850453890444,1.7094667610955594,12.51210864674486
298,2023-02-25,184.47568,134.78707,8.15115,6.28586,0.0962575,2.2634486,11.29,2.0455746963854997,2.4813225036145,1.0288203963854996,12.905774542109818
299,2023-02-25,302.51723,151.9958,241.45059,1.60653,0.0627403,2.4336829,11.41,2.28099290474913,2.5863728952508698,1.26423860474913,13.709764910799427
300,2023-02-25,8.26585,322.05567,42.83139,0.7302,0.059533,3.2120792,9.82,3.0208544889863997,3.4033039110136,2.0041001889863996,13.730246176558161
301,2023-02-25,283.51989,123.85597,142.2971,4.89782,0.0662269,2.7257482,10.37,2.54523034653342,2.90626605346658,1.5284760465334197,13.319928648641596
302,2023-02-25,127.14714,55.14196,7.73269,3.41341,0.1101968,2.4063432,11.12,2.14117187965824,2.6715145203417596,1.1244175796582399,13.027895790195236
303,2023-02-25,62.44076,67.41072,343.64748,6.88705,0.0564768,3.1223401,8.97,2.94600032264032,3.2986798773596804,1.9292460226403199,12.743102018226276
304,2023-02-25,338.40414,172.55376,159.01392,15.84887,0.2216294,2.4028623,9.9,1.87031737016838,2.93540722983162,0.8535630701683798,10.915754620752264
